  frez       Ax       Bx       By       Cy       Cx      Dx        Dy       Ay
3114.031   -2.366   -2.016   -2.605   -2.650    2.157    2.263    2.080    2.031 
3157.311    4.444   -4.343    0.652   -1.382    0.600   -0.380   -0.231   -0.048 
3168.032   -0.612    0.664    0.615   -0.528    4.484   -4.302   -0.878    0.980 
3174.111   -0.111    0.262    0.854   -0.817    0.812   -0.783    4.456   -4.399 
3180.097    0.793   -1.092   -4.259    4.439    0.862   -0.836    0.794   -0.620 
2912.993   -2.367   -2.421    2.301    2.208    2.157    2.245   -2.165   -2.128 
3061.763   -2.208   -2.239    1.591    2.356   -3.409   -2.673    1.479    1.437 
3076.002    2.548    2.636    3.180    3.316    0.774    1.221    1.502    1.567 
3102.185    1.811    1.661    0.232    1.349   -2.842   -1.557   -3.183   -3.589 
3151.278   -2.482    2.167   -3.393    2.461   -1.742    2.982   -0.376    0.932 
3152.488   -3.799    3.948    2.235   -1.674    0.779   -1.668   -0.415   -0.147 
3170.391   -0.273    0.390   -2.609    2.972    3.433   -3.467    0.973   -1.095 
3177.387   -0.494    0.294    0.191   -0.422   -0.879    1.329    4.615   -4.204 
2917.927    2.248    2.272   -2.260   -2.244   -2.098   -2.110    2.391    2.401 
3065.118   -0.260    0.837    3.626    2.874    0.331    0.325    2.813    3.286 
3070.623    3.716    3.979    1.256    0.360    1.604    1.613   -1.081   -1.829 
3106.321   -0.195   -0.513   -2.309   -1.534    3.716    3.693    1.454    2.034 
3147.270   -3.061    2.944    1.035   -2.085    0.047   -0.047   -3.404    2.495 
3158.335    2.215   -1.030   -2.178    3.266   -0.205   -0.158   -3.379    2.955 
3170.666   -2.830    3.059   -3.160    3.269   -0.495    0.448    1.192   -1.395 
3185.330    0.248   -0.282    0.340   -0.383   -4.564    4.581   -0.129    0.166 
2914.374   -2.222   -2.408    2.366    2.284    2.334    2.239   -2.053   -2.083 
3067.045    2.290    2.558    0.419    0.843    2.948    3.713    2.089    1.260 
3082.241   -0.976   -1.630    2.940    2.406   -1.376   -1.011    3.424    2.986 
3108.341    2.608    2.834    2.720    2.760   -0.687   -2.290   -2.205   -1.032 
3156.138   -0.407   -0.432   -1.445    0.731    4.565   -3.389   -0.785    2.372 
